# board=.../AutoLevel Module V1.top.etch.tap
# tool size=0.177800
# pass=1
# preview window width=800 height=600
18.69910, 6.89774,18.73125, 6.92990
18.73125, 6.92990,18.77326, 6.94730
18.77326, 6.94730,19.67230, 6.94730
19.67230, 6.94730,19.67230, 9.58803
19.67230, 9.58803,18.84868, 9.58803
18.84868, 9.58803,18.81962, 9.59582
18.81962, 9.59582,18.79355, 9.61087
18.79355, 9.61087,18.77227, 9.63215
18.77227, 9.63215,18.75722, 9.65822
18.75722, 9.65822,18.74943, 9.68728
18.74943, 9.68728,18.74943,10.52830
18.74943,10.52830,18.54844,10.52830
18.54844,10.52830,18.52547,10.48322
18.52547,10.48322,18.42559,10.34575
18.42559,10.34575,18.30544,10.22560
18.30544,10.22560,18.16798,10.12573
18.16798,10.12573,18.01658,10.04859
18.01658,10.04859,17.85498, 9.99608
17.85498, 9.99608,17.68716, 9.96950
17.68716, 9.96950,16.60771, 9.96950
16.60771, 9.96950,16.60771, 9.58850
16.60771, 9.58850,17.68716, 9.58850
17.68716, 9.58850,17.85498, 9.56192
17.85498, 9.56192,18.01658, 9.50941
18.01658, 9.50941,18.16798, 9.43227
18.16798, 9.43227,18.30544, 9.33239
18.30544, 9.33239,18.42559, 9.21224
18.42559, 9.21224,18.52547, 9.07478
18.52547, 9.07478,18.60261, 8.92338
18.60261, 8.92338,18.65512, 8.76178
18.65512, 8.76178,18.68170, 8.59396
18.68170, 8.59396,18.68170, 8.42404
18.68170, 8.42404,18.65512, 8.25622
18.65512, 8.25622,18.60261, 8.09461
18.60261, 8.09461,18.52547, 7.94322
18.52547, 7.94322,18.42559, 7.80575
18.42559, 7.80575,18.30544, 7.68560
18.30544, 7.68560,18.16798, 7.58573
18.16798, 7.58573,18.01658, 7.50859
18.01658, 7.50859,17.85498, 7.45608
17.85498, 7.45608,17.68716, 7.42950
17.68716, 7.42950,16.60771, 7.42950
16.60771, 7.42950,16.60771, 6.69008
16.60771, 6.69008,16.59992, 6.66102
16.59992, 6.66102,16.58487, 6.63495
16.58487, 6.63495,16.56359, 6.61367
16.56359, 6.61367,16.53752, 6.59863
16.53752, 6.59863,16.50846, 6.59083
16.50846, 6.59083,12.80348, 6.59083
12.80348, 6.59083,12.77442, 6.59863
12.77442, 6.59863,12.74835, 6.61367
12.74835, 6.61367,12.72707, 6.63495
12.72707, 6.63495,12.71203, 6.66102
12.71203, 6.66102,12.70423, 6.69008
12.70423, 6.69008,12.70423, 7.42950
12.70423, 7.42950,11.26884, 7.42950
11.26884, 7.42950,11.10102, 7.45608
11.10102, 7.45608,10.93941, 7.50859
10.93941, 7.50859,10.78802, 7.58573
10.78802, 7.58573,10.65055, 7.68560
10.65055, 7.68560,10.53040, 7.80575
10.53040, 7.80575,10.43053, 7.94322
10.43053, 7.94322,10.40756, 7.98830
10.40756, 7.98830, 9.91244, 7.98830
 9.91244, 7.98830, 9.88947, 7.94322
 9.88947, 7.94322, 9.78959, 7.80575
 9.78959, 7.80575, 9.66944, 7.68560
 9.66944, 7.68560, 9.53198, 7.58573
 9.53198, 7.58573, 9.38058, 7.50859
 9.38058, 7.50859, 9.21898, 7.45608
 9.21898, 7.45608, 9.05116, 7.42950
 9.05116, 7.42950, 8.52170, 7.42950
 8.52170, 7.42950, 8.52170, 7.07368
 8.52170, 7.07368, 9.20972, 6.38566
 9.20972, 6.38566, 9.30666, 6.28872
 9.30666, 6.28872, 9.37521, 6.16998
 9.37521, 6.16998, 9.41070, 6.03755
 9.41070, 6.03755, 9.41070, 5.58594
 9.41070, 5.58594, 9.96950, 5.02714
 9.96950, 5.02714, 9.96950, 4.13286
 9.96950, 4.13286, 9.41070, 3.57406
 9.41070, 3.57406, 9.41070, 3.04594
 9.41070, 3.04594, 9.96950, 2.48714
 9.96950, 2.48714, 9.96950, 1.59286
 9.96950, 1.59286, 9.33714, 0.96050
 9.33714, 0.96050, 8.44286, 0.96050
 8.44286, 0.96050, 7.81050, 1.59286
 7.81050, 1.59286, 7.81050, 2.48714
 7.81050, 2.48714, 8.36930, 3.04594
 8.36930, 3.04594, 8.36930, 3.57406
 8.36930, 3.57406, 7.81050, 4.13286
 7.81050, 4.13286, 7.81050, 5.02714
 7.81050, 5.02714, 8.36930, 5.58594
 8.36930, 5.58594, 8.36930, 5.75332
 8.36930, 5.75332, 7.52083, 6.60178
 7.52083, 6.60178, 6.96831, 7.15431
 6.96831, 7.15431, 4.12750, 4.31349
 4.12750, 4.31349, 4.12750, 4.12730
 4.12750, 4.12730, 4.58273, 4.12730
 4.58273, 4.12730, 4.62474, 4.10990
 4.62474, 4.10990, 4.65690, 4.07774
 4.65690, 4.07774, 4.67430, 4.03573
 4.67430, 4.03573, 4.67430, 2.69026
 4.67430, 2.69026, 4.65690, 2.64825
 4.65690, 2.64825, 4.62474, 2.61610
 4.62474, 2.61610, 4.58273, 2.59870
 4.58273, 2.59870, 3.03726, 2.59870
 3.03726, 2.59870, 2.99525, 2.61610
 2.99525, 2.61610, 2.96310, 2.64825
 2.96310, 2.64825, 2.94570, 2.69026
 2.94570, 2.69026, 2.94570, 4.03573
 2.94570, 4.03573, 2.96310, 4.07774
 2.96310, 4.07774, 2.99525, 4.10990
 2.99525, 4.10990, 3.03726, 4.12730
 3.03726, 4.12730, 3.49250, 4.12730
 3.49250, 4.12730, 3.49250, 4.48680
 3.49250, 4.48680, 3.51414, 4.56755
 3.51414, 4.56755, 3.55594, 4.63995
 3.55594, 4.63995, 5.37183, 6.45583
 5.37183, 6.45583, 4.21430, 6.45583
 4.21430, 6.45583, 4.21861, 6.44738
 4.21861, 6.44738, 4.27112, 6.28578
 4.27112, 6.28578, 4.29770, 6.11796
 4.29770, 6.11796, 4.29770, 5.94804
 4.29770, 5.94804, 4.27112, 5.78022
 4.27112, 5.78022, 4.21861, 5.61861
 4.21861, 5.61861, 4.14147, 5.46722
 4.14147, 5.46722, 4.04159, 5.32975
 4.04159, 5.32975, 3.92144, 5.20960
 3.92144, 5.20960, 3.78398, 5.10973
 3.78398, 5.10973, 3.63258, 5.03259
 3.63258, 5.03259, 3.47098, 4.98008
 3.47098, 4.98008, 3.30316, 4.95350
 3.30316, 4.95350, 1.94310, 4.95350
 1.94310, 4.95350, 1.94310, 4.12730
 1.94310, 4.12730, 2.29673, 4.12730
 2.29673, 4.12730, 2.33874, 4.10990
 2.33874, 4.10990, 2.37090, 4.07774
 2.37090, 4.07774, 2.38830, 4.03573
 2.38830, 4.03573, 2.38830, 2.69026
 2.38830, 2.69026, 2.37090, 2.64825
 2.37090, 2.64825, 2.33874, 2.61610
 2.33874, 2.61610, 2.29673, 2.59870
 2.29673, 2.59870, 0.75126, 2.59870
 0.75126, 2.59870, 0.70925, 2.61610
 0.70925, 2.61610, 0.67710, 2.64825
 0.67710, 2.64825, 0.65970, 2.69026
 0.65970, 2.69026, 0.65970, 4.03573
 0.65970, 4.03573, 0.67710, 4.07774
 0.67710, 4.07774, 0.70925, 4.10990
 0.70925, 4.10990, 0.75126, 4.12730
 0.75126, 4.12730, 1.10490, 4.12730
 1.10490, 4.12730, 1.10490, 4.96901
 1.10490, 4.96901, 1.03502, 4.98008
 1.03502, 4.98008, 0.87341, 5.03259
 0.87341, 5.03259, 0.72202, 5.10973
 0.72202, 5.10973, 0.58455, 5.20960
 0.58455, 5.20960, 0.46440, 5.32975
 0.46440, 5.32975, 0.36453, 5.46722
 0.36453, 5.46722, 0.28739, 5.61861
 0.28739, 5.61861, 0.23488, 5.78022
 0.23488, 5.78022, 0.20830, 5.94804
 0.20830, 5.94804, 0.20830, 6.11796
 0.20830, 6.11796, 0.23488, 6.28578
 0.23488, 6.28578, 0.28739, 6.44738
 0.28739, 6.44738, 0.36453, 6.59878
 0.36453, 6.59878, 0.46440, 6.73624
 0.46440, 6.73624, 0.58455, 6.85639
 0.58455, 6.85639, 0.72202, 6.95627
 0.72202, 6.95627, 0.87341, 7.03341
 0.87341, 7.03341, 1.03502, 7.08592
 1.03502, 7.08592, 1.20284, 7.11250
 1.20284, 7.11250, 3.30316, 7.11250
 3.30316, 7.11250, 3.47098, 7.08592
 3.47098, 7.08592, 3.63258, 7.03341
 3.63258, 7.03341, 3.78398, 6.95627
 3.78398, 6.95627, 3.84314, 6.91328
 3.84314, 6.91328, 3.84314, 7.69272
 3.84314, 7.69272, 3.78398, 7.64973
 3.78398, 7.64973, 3.63258, 7.57259
 3.63258, 7.57259, 3.47098, 7.52008
 3.47098, 7.52008, 3.30316, 7.49350
 3.30316, 7.49350, 1.20284, 7.49350
 1.20284, 7.49350, 1.03502, 7.52008
 1.03502, 7.52008, 0.87341, 7.57259
 0.87341, 7.57259, 0.72202, 7.64973
 0.72202, 7.64973, 0.58455, 7.74960
 0.58455, 7.74960, 0.46440, 7.86975
 0.46440, 7.86975, 0.36453, 8.00722
 0.36453, 8.00722, 0.28739, 8.15861
 0.28739, 8.15861, 0.23488, 8.32022
 0.23488, 8.32022, 0.20830, 8.48804
 0.20830, 8.48804, 0.20830, 8.65796
 0.20830, 8.65796, 0.23488, 8.82578
 0.23488, 8.82578, 0.28739, 8.98738
 0.28739, 8.98738, 0.36453, 9.13878
 0.36453, 9.13878, 0.46440, 9.27624
 0.46440, 9.27624, 0.58455, 9.39639
 0.58455, 9.39639, 0.72202, 9.49627
 0.72202, 9.49627, 0.87341, 9.57341
 0.87341, 9.57341, 1.03502, 9.62592
 1.03502, 9.62592, 1.20284, 9.65250
 1.20284, 9.65250, 3.30316, 9.65250
 3.30316, 9.65250, 3.47098, 9.62592
 3.47098, 9.62592, 3.56023, 9.59692
 3.56023, 9.59692, 3.56023,10.08908
 3.56023,10.08908, 3.47098,10.06008
 3.47098,10.06008, 3.30316,10.03350
 3.30316,10.03350, 1.20284,10.03350
 1.20284,10.03350, 1.03502,10.06008
 1.03502,10.06008, 0.87341,10.11259
 0.87341,10.11259, 0.72202,10.18973
 0.72202,10.18973, 0.58455,10.28960
 0.58455,10.28960, 0.46440,10.40975
 0.46440,10.40975, 0.36453,10.54722
 0.36453,10.54722, 0.28739,10.69861
 0.28739,10.69861, 0.23488,10.86022
 0.23488,10.86022, 0.20830,11.02804
 0.20830,11.02804, 0.20830,11.19796
 0.20830,11.19796, 0.23488,11.36578
 0.23488,11.36578, 0.28739,11.52738
 0.28739,11.52738, 0.36453,11.67878
 0.36453,11.67878, 0.46440,11.81624
 0.46440,11.81624, 0.58455,11.93639
 0.58455,11.93639, 0.72202,12.03627
 0.72202,12.03627, 0.87341,12.11341
 0.87341,12.11341, 1.03502,12.16592
 1.03502,12.16592, 1.20284,12.19250
 1.20284,12.19250, 3.30316,12.19250
 3.30316,12.19250, 3.47098,12.16592
 3.47098,12.16592, 3.63258,12.11341
 3.63258,12.11341, 3.72021,12.06876
 3.72021,12.06876, 6.68098,12.06876
 6.68098,12.06876, 6.78302,12.10192
 6.78302,12.10192, 6.95084,12.12850
 6.95084,12.12850, 9.05116,12.12850
 9.05116,12.12850, 9.21898,12.10192
 9.21898,12.10192, 9.38058,12.04941
 9.38058,12.04941, 9.53198,11.97227
 9.53198,11.97227, 9.66944,11.87239
 9.66944,11.87239, 9.78959,11.75224
 9.78959,11.75224, 9.88947,11.61478
 9.88947,11.61478, 9.96421,11.46810
 9.96421,11.46810,10.35579,11.46810
10.35579,11.46810,10.43053,11.61478
10.43053,11.61478,10.53040,11.75224
10.53040,11.75224,10.65055,11.87239
10.65055,11.87239,10.78802,11.97227
10.78802,11.97227,10.93941,12.04941
10.93941,12.04941,11.10102,12.10192
11.10102,12.10192,11.26884,12.12850
11.26884,12.12850,13.36916,12.12850
13.36916,12.12850,13.53698,12.10192
13.53698,12.10192,13.69858,12.04941
13.69858,12.04941,13.84998,11.97227
13.84998,11.97227,13.98744,11.87239
13.98744,11.87239,14.10759,11.75224
14.10759,11.75224,14.20747,11.61478
14.20747,11.61478,14.28221,11.46810
14.28221,11.46810,14.67379,11.46810
14.67379,11.46810,14.74853,11.61478
14.74853,11.61478,14.84840,11.75224
14.84840,11.75224,14.96855,11.87239
14.96855,11.87239,15.10602,11.97227
15.10602,11.97227,15.25741,12.04941
15.25741,12.04941,15.41902,12.10192
15.41902,12.10192,15.58684,12.12850
15.58684,12.12850,17.68716,12.12850
17.68716,12.12850,17.85498,12.10192
17.85498,12.10192,18.01658,12.04941
18.01658,12.04941,18.16798,11.97227
18.16798,11.97227,18.30544,11.87239
18.30544,11.87239,18.42559,11.75224
18.42559,11.75224,18.52547,11.61478
18.52547,11.61478,18.54844,11.56970
18.54844,11.56970,18.74943,11.56970
18.74943,11.56970,18.74943,12.36070
18.74943,12.36070, 0.70195,12.36070
 0.70195,12.36070, 0.63668,12.29543
 0.63668,12.29543, 0.54800,12.25870
 0.54800,12.25870, 0.24130,12.25870
 0.24130,12.25870, 0.24130,11.95200
 0.24130,11.95200, 0.20456,11.86331
 0.20456,11.86331, 0.13930,11.79805
 0.13930,11.79805, 0.13930, 0.70195
 0.13930, 0.70195, 0.20456, 0.63668
 0.20456, 0.63668, 0.24130, 0.54800
 0.24130, 0.54800, 0.24130, 0.24130
 0.67710, 0.74825, 0.65970, 0.79026
 0.65970, 0.79026, 0.65970, 2.13573
 0.65970, 2.13573, 0.67710, 2.17774
 0.67710, 2.17774, 0.70925, 2.20990
 0.70925, 2.20990, 0.75126, 2.22730
 0.75126, 2.22730, 2.29673, 2.22730
 2.29673, 2.22730, 2.33874, 2.20990
 2.33874, 2.20990, 2.37090, 2.17774
 2.37090, 2.17774, 2.38830, 2.13573
 2.38830, 2.13573, 2.38830, 1.88210
 2.38830, 1.88210, 2.94570, 1.88210
 2.94570, 1.88210, 2.94570, 2.13573
 2.94570, 2.13573, 2.96310, 2.17774
 2.96310, 2.17774, 2.99525, 2.20990
 2.99525, 2.20990, 3.03726, 2.22730
 3.03726, 2.22730, 4.58273, 2.22730
 4.58273, 2.22730, 4.62474, 2.20990
 4.62474, 2.20990, 4.65690, 2.17774
 4.65690, 2.17774, 4.67430, 2.13573
 4.67430, 2.13573, 4.67430, 1.88210
 4.67430, 1.88210, 5.27050, 1.88210
 5.27050, 1.88210, 5.27050, 2.48714
 5.27050, 2.48714, 5.90286, 3.11950
 5.90286, 3.11950, 6.79714, 3.11950
 6.79714, 3.11950, 7.42950, 2.48714
 7.42950, 2.48714, 7.42950, 1.59286
 7.42950, 1.59286, 6.79714, 0.96050
 6.79714, 0.96050, 5.90286, 0.96050
 5.90286, 0.96050, 5.81946, 1.04390
 5.81946, 1.04390, 4.67430, 1.04390
 4.67430, 1.04390, 4.67430, 0.79026
 4.67430, 0.79026, 4.65690, 0.74825
 4.65690, 0.74825, 4.62474, 0.71610
 4.62474, 0.71610, 4.58273, 0.69870
 4.58273, 0.69870, 3.03726, 0.69870
 3.03726, 0.69870, 2.99525, 0.71610
 2.99525, 0.71610, 2.96310, 0.74825
 2.96310, 0.74825, 2.94570, 0.79026
 2.94570, 0.79026, 2.94570, 1.04390
 2.94570, 1.04390, 2.38830, 1.04390
 2.38830, 1.04390, 2.38830, 0.79026
 2.38830, 0.79026, 2.37090, 0.74825
 2.37090, 0.74825, 2.33874, 0.71610
 2.33874, 0.71610, 2.29673, 0.69870
 2.29673, 0.69870, 0.75126, 0.69870
 0.75126, 0.69870, 0.70925, 0.71610
 0.70925, 0.71610, 0.67710, 0.74825
 5.27050, 4.13286, 5.27050, 5.02714
 5.27050, 5.02714, 5.90286, 5.65950
 5.90286, 5.65950, 6.79714, 5.65950
 6.79714, 5.65950, 7.42950, 5.02714
 7.42950, 5.02714, 7.42950, 4.13286
 7.42950, 4.13286, 6.79714, 3.50050
 6.79714, 3.50050, 5.90286, 3.50050
 5.90286, 3.50050, 5.27050, 4.13286
 6.18536, 7.26937, 6.49102, 7.57503
 6.49102, 7.57503, 6.47002, 7.58573
 6.47002, 7.58573, 6.33255, 7.68560
 6.33255, 7.68560, 6.21240, 7.80575
 6.21240, 7.80575, 6.18536, 7.84298
 6.18536, 7.84298, 6.18536, 7.26937
 6.82181, 9.56806, 6.95084, 9.58850
 6.95084, 9.58850, 9.05116, 9.58850
 9.05116, 9.58850, 9.21898, 9.56192
 9.21898, 9.56192, 9.38058, 9.50941
 9.38058, 9.50941, 9.53198, 9.43227
 9.53198, 9.43227, 9.66944, 9.33239
 9.66944, 9.33239, 9.78959, 9.21224
 9.78959, 9.21224, 9.88947, 9.07478
 9.88947, 9.07478, 9.91244, 9.02970
 9.91244, 9.02970,10.40756, 9.02970
10.40756, 9.02970,10.43053, 9.07478
10.43053, 9.07478,10.53040, 9.21224
10.53040, 9.21224,10.65055, 9.33239
10.65055, 9.33239,10.78802, 9.43227
10.78802, 9.43227,10.93941, 9.50941
10.93941, 9.50941,11.10102, 9.56192
11.10102, 9.56192,11.26884, 9.58850
11.26884, 9.58850,12.70423, 9.58850
12.70423, 9.58850,12.70423, 9.96950
12.70423, 9.96950,11.26884, 9.96950
11.26884, 9.96950,11.10102, 9.99608
11.10102, 9.99608,10.93941,10.04859
10.93941,10.04859,10.78802,10.12573
10.78802,10.12573,10.65055,10.22560
10.65055,10.22560,10.53040,10.34575
10.53040,10.34575,10.43053,10.48322
10.43053,10.48322,10.35579,10.62990
10.35579,10.62990, 9.96421,10.62990
 9.96421,10.62990, 9.88947,10.48322
 9.88947,10.48322, 9.78959,10.34575
 9.78959,10.34575, 9.66944,10.22560
 9.66944,10.22560, 9.53198,10.12573
 9.53198,10.12573, 9.38058,10.04859
 9.38058,10.04859, 9.21898, 9.99608
 9.21898, 9.99608, 9.05116, 9.96950
 9.05116, 9.96950, 6.95084, 9.96950
 6.95084, 9.96950, 6.82181, 9.98994
 6.82181, 9.98994, 6.82181, 9.56806
11.84910, 3.50050,11.84910, 3.11950
11.84910, 3.11950,11.87714, 3.11950
11.87714, 3.11950,12.39943, 2.59720
12.39943, 2.59720,12.39943, 4.02280
12.39943, 4.02280,11.87714, 3.50050
11.87714, 3.50050,11.84910, 3.50050
# pass=2
# preview window width=800 height=600
 0.36830, 0.36830, 0.54849, 0.36830
 0.54849, 0.36830, 0.64216, 0.34320
 0.64216, 0.34320, 0.72614, 0.29471
 0.72614, 0.29471, 0.75455, 0.26630
 0.75455, 0.26630,12.27243, 0.26630
12.27243, 0.26630,12.27243, 1.17619
12.27243, 1.17619,11.92975, 0.83350
11.92975, 0.83350,10.93025, 0.83350
10.93025, 0.83350,10.22350, 1.54025
10.22350, 1.54025,10.22350, 2.53975
10.22350, 2.53975,10.88390, 3.20015
10.88390, 3.20015,10.88390, 3.41985
10.88390, 3.41985,10.22350, 4.08025
10.22350, 4.08025,10.22350, 5.07975
10.22350, 5.07975,10.93025, 5.78650
10.93025, 5.78650,11.92975, 5.78650
11.92975, 5.78650,12.29296, 5.42328
12.29296, 5.42328,12.30736, 5.45153
12.30736, 5.45153,12.32968, 5.48226
12.32968, 5.48226,12.35654, 5.50912
12.35654, 5.50912,12.38727, 5.53144
12.38727, 5.53144,12.42111, 5.54868
12.42111, 5.54868,12.45723, 5.56042
12.45723, 5.56042,12.49474, 5.56636
12.49474, 5.56636,16.50293, 5.56636
16.50293, 5.56636,16.54044, 5.56042
16.54044, 5.56042,16.57656, 5.54868
16.57656, 5.54868,16.61040, 5.53144
16.61040, 5.53144,16.64113, 5.50912
16.64113, 5.50912,16.66798, 5.48226
16.66798, 5.48226,16.69031, 5.45153
16.69031, 5.45153,16.70755, 5.41769
16.70755, 5.41769,16.71929, 5.38157
16.71929, 5.38157,16.72523, 5.34406
16.72523, 5.34406,16.72523, 4.63901
16.72523, 4.63901,16.76150, 4.60275
16.76150, 4.60275,16.76150, 3.81248
16.76150, 3.81248,18.32828, 2.24570
18.32828, 2.24570,18.55470, 2.24570
18.55470, 2.24570,18.55470, 2.78900
18.55470, 2.78900,18.59143, 2.87768
18.59143, 2.87768,18.65931, 2.94556
18.65931, 2.94556,18.74800, 2.98230
18.74800, 2.98230,21.63800, 2.98230
21.63800, 2.98230,21.72668, 2.94556
21.72668, 2.94556,21.79456, 2.87768
21.79456, 2.87768,21.83130, 2.78900
21.83130, 2.78900,21.83130, 0.40700
21.83130, 0.40700,21.79456, 0.31831
21.79456, 0.31831,21.74254, 0.26630
21.74254, 0.26630,21.74544, 0.26630
21.74544, 0.26630,21.77386, 0.29471
21.77386, 0.29471,21.85784, 0.34320
21.85784, 0.34320,21.95151, 0.36830
21.95151, 0.36830,22.13170, 0.36830
22.13170, 0.36830,22.13170, 0.54849
22.13170, 0.54849,22.15680, 0.64216
22.15680, 0.64216,22.20529, 0.72614
22.20529, 0.72614,22.23370, 0.75455
22.23370, 0.75455,22.23370, 9.46103
22.23370, 9.46103,20.84070, 9.46103
20.84070, 9.46103,20.84070, 7.07430
20.84070, 7.07430,21.63800, 7.07430
21.63800, 7.07430,21.72668, 7.03756
21.72668, 7.03756,21.79456, 6.96968
21.79456, 6.96968,21.83130, 6.88100
21.83130, 6.88100,21.83130, 4.49900
21.83130, 4.49900,21.79456, 4.41031
21.79456, 4.41031,21.72668, 4.34243
21.72668, 4.34243,21.63800, 4.30570
21.63800, 4.30570,18.74800, 4.30570
18.74800, 4.30570,18.65931, 4.34243
18.65931, 4.34243,18.59143, 4.41031
18.59143, 4.41031,18.55470, 4.49900
18.55470, 4.49900,18.55470, 6.88100
18.55470, 6.88100,18.59143, 6.96968
18.59143, 6.96968,18.65931, 7.03756
18.65931, 7.03756,18.74800, 7.07430
18.74800, 7.07430,19.54530, 7.07430
19.54530, 7.07430,19.54530, 9.46103
19.54530, 9.46103,18.84474, 9.46103
18.84474, 9.46103,18.80723, 9.46697
18.80723, 9.46697,18.77111, 9.47871
18.77111, 9.47871,18.73727, 9.49596
18.73727, 9.49596,18.70654, 9.51828
18.70654, 9.51828,18.67968, 9.54514
18.67968, 9.54514,18.65736, 9.57587
18.65736, 9.57587,18.64011, 9.60971
18.64011, 9.60971,18.62837, 9.64583
18.62837, 9.64583,18.62243, 9.68334
18.62243, 9.68334,18.62243,10.40062
18.62243,10.40062,18.52247,10.26302
18.52247,10.26302,18.38818,10.12873
18.38818,10.12873,18.23454,10.01711
18.23454,10.01711,18.06533, 9.93089
18.06533, 9.93089,17.88472, 9.87221
17.88472, 9.87221,17.69715, 9.84250
17.69715, 9.84250,16.73471, 9.84250
16.73471, 9.84250,16.73471, 9.71550
16.73471, 9.71550,17.69715, 9.71550
17.69715, 9.71550,17.88472, 9.68579
17.88472, 9.68579,18.06533, 9.62710
18.06533, 9.62710,18.23454, 9.54089
18.23454, 9.54089,18.38818, 9.42927
18.38818, 9.42927,18.52247, 9.29498
18.52247, 9.29498,18.63409, 9.14134
18.63409, 9.14134,18.72030, 8.97213
18.72030, 8.97213,18.77899, 8.79152
18.77899, 8.79152,18.80870, 8.60395
18.80870, 8.60395,18.80870, 8.41404
18.80870, 8.41404,18.77899, 8.22648
18.77899, 8.22648,18.72030, 8.04586
18.72030, 8.04586,18.63409, 7.87666
18.63409, 7.87666,18.52247, 7.72302
18.52247, 7.72302,18.38818, 7.58873
18.38818, 7.58873,18.23454, 7.47711
18.23454, 7.47711,18.06533, 7.39089
18.06533, 7.39089,17.88472, 7.33221
17.88472, 7.33221,17.69715, 7.30250
17.69715, 7.30250,16.73471, 7.30250
16.73471, 7.30250,16.73471, 6.68614
16.73471, 6.68614,16.72877, 6.64863
16.72877, 6.64863,16.71703, 6.61251
16.71703, 6.61251,16.69978, 6.57867
16.69978, 6.57867,16.67746, 6.54794
16.67746, 6.54794,16.65060, 6.52108
16.65060, 6.52108,16.61988, 6.49876
16.61988, 6.49876,16.58603, 6.48151
16.58603, 6.48151,16.54991, 6.46978
16.54991, 6.46978,16.51240, 6.46383
16.51240, 6.46383,12.79954, 6.46383
12.79954, 6.46383,12.76203, 6.46978
12.76203, 6.46978,12.72591, 6.48151
12.72591, 6.48151,12.69207, 6.49876
12.69207, 6.49876,12.66134, 6.52108
12.66134, 6.52108,12.63448, 6.54794
12.63448, 6.54794,12.61216, 6.57867
12.61216, 6.57867,12.59491, 6.61251
12.59491, 6.61251,12.58318, 6.64863
